fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2020-2021,Sep,31,UTTAR PRADESH,3183,SHAMLI,295083,162.830946341764,26,6,45.529278925,148,0,3212,259811,35993,3492,151,34,8.12312,476.705108925,9781,10534,22234,26742,48,49947,58922,3360,423.05271,52540,14,61.2,84.94,103.09,NA
2020-2021,July,31,UTTAR PRADESH,3109,BIJNOR,1615229,182.896715329617,15,307,1563.66743117401,779,0,15072,2221471,938702,127468,7451,747,46.26567,5672.93059217401,141039,172897,184204,291626,87,264849,394268,15851,4062.997491,575672,20,72.46,87.49,103.53,NA
2020-2021,July,31,UTTAR PRADESH,3118,ALIGARH,1725834,177.011317413827,22,176,1674.332866088,634,16,10507,2297433,676830,54687,2997,245,23.98426,5765.033546088,102725,114736,143906,193993,55,246032,321527,11141,4066.71642,538427,12,80.25,91.38,100.01,NA
2020-2021,July,31,UTTAR PRADESH,3125,BAREILLY,2480504,185.188560734696,18,557,1155.693931175,5011,2,15056,2770344,607679,71830,1202,198,23.656,6309.710112175,153261,181396,197503,311079,172,315006,455042,20067,5130.360181,445395,27,80.07,89.45,101.33,NA
2020-2021,July,31,UTTAR PRADESH,3130,HARDOI,6126128,173.977732239512,31,228,4173.486812646,4666,2,23209,5907608,2182474,166621,6053,465,42.478,14493.887240646,187322,203782,311481,424225,215,639103,810975,27875,10277.922428,1177384,31,68.78,81.93,102.31,NA
2020-2021,July,31,UTTAR PRADESH,3133,RAE BARELI,3353206,183.640632910085,22,224,1583.610832011,4108,0,22497,3484476,1163602,133470,9026,1127,117.05848,8099.583092011,151600,184647,228559,400841,157,367591,583577,26605,6398.91378,1209704,27,64.35,83.54,100,NA
2020-2021,July,31,UTTAR PRADESH,3140,LALITPUR,2862791,180.337095472826,36,136,1789.902454598,626,0,7553,3263316,780130,63045,240192,19285,53.8181,7728.689845098,90468,130621,134119,257795,1153,201118,368080,8179,5884.9692905,1284949,42,88.1,90.88,101.23,NA
2020-2021,July,31,UTTAR PRADESH,3179,MAHOBA,1032296,186.23527447766,31,40,393.650087475999,917,1,10074,1263928,384069,50374,1709,224,22.72596,2770.255827476,40668,68585,61352,167692,503,112712,283980,10991,2353.87978,491340,54,92.57,92.29,101.64,NA
2020-2021,July,31,UTTAR PRADESH,3183,SHAMLI,231478,160.636476945194,19,4,44.229278925,109,0,3032,141207,19385,3326,109,32,6.246,277.305228925,7210,7756,21339,25446,7,47691,55979,3141,226.82995,28345,12,62.61,92.25,100.78,NA
2020-2021,Aug,31,UTTAR PRADESH,3109,BIJNOR,1840161,188.672815870708,17,316,1792.18689624201,1202,0,15554,2517090,1054282,127684,8434,754,52.01767,6593.26914724201,145837,179471,184878,292390,139,266468,396206,16756,4749.064581,647372,20,70.26,83.53,103.65,NA
2020-2021,Aug,31,UTTAR PRADESH,3111,RAMPUR,1923552,196.094364445014,22,212,2755.86659264701,1376,0,8589,1872930,395701,35578,3101,216,77.9,6506.47677264701,84758,92936,117845,156751,54,206431,262795,9965,3672.71018,335930,24,61.53,68,100.13,NA
2020-2021,Aug,31,UTTAR PRADESH,3119,MATHURA,1187897,175.931978049477,32,65,971.926449289001,554,7,16931,2237851,711846,50713,6235,457,32.5691,4941.591079389,69069,92585,92272,151472,443,173419,275924,17485,3937.0955301,743835,16,83.5,87.53,104.84,NA
2020-2021,Aug,31,UTTAR PRADESH,3131,UNNAO,3509420,187.718132657895,31,249,1538.569310639,7818,1,18042,3843827,1295424,95906,6808,603,128.5652,8882.694777639,123652,140847,193649,274016,970,425612,548699,25860,7215.560267,996163,50,83.17,86.7,100.13,NA
2020-2021,Aug,31,UTTAR PRADESH,3132,LUCKNOW,1255270,188.657725841608,27,107,1266.842035506,2275,6,9329,1494698,982802,95693,3337,377,82.7868,4169.492090506,54140,64892,81890,144104,125,206951,314192,11604,2819.863255,353560,27,66.82,75.87,101.16,NA
2020-2021,Aug,31,UTTAR PRADESH,3133,RAE BARELI,3820163,186.557037365694,25,234,1656.706015506,5245,0,23616,4081712,1360277,133726,10599,1137,148.01248,9419.439476506,159028,195283,229388,401827,395,370450,586972,28861,7614.720981,1383251,28,63.09,80.4,100.01,NA
2020-2021,Aug,31,UTTAR PRADESH,3138,JALAUN,3614415,182.201093754484,40,435,3457.855370481,3611,0,19275,4808730,1621282,119962,6769,505,64.468,12283.882026181,118167,180376,165172,351970,1364,248581,490351,22886,8761.5586557,1697185,40,84.54,86.25,101.71,NA
2020-2021,Aug,31,UTTAR PRADESH,3139,JHANSI,3198454,185.648491517886,44,236,2194.27589228801,1961,0,12723,3530370,1245818,91738,31677,2027,79.61644,8827.97098228801,78635,116238,125218,251849,2626,217080,416798,14684,6554.07865,1325291,44,82.41,78.92,100.48,NA
2020-2021,Aug,31,UTTAR PRADESH,3142,BANDA,3706314,183.164122778695,30,63,2991.003990011,4545,0,13537,3025867,817943,91679,1586,215,77.6189,8610.925637011,98485,144353,158281,337288,742,270073,528407,18082,5542.302747,1252693,67,77.83,76.68,101.22,NA
2020-2021,Aug,31,UTTAR PRADESH,3144,PRATAPGARH,4407506,185.730606561684,34,76,2085.15629908,3949,15,13942,5629683,2598484,159451,8118,573,140.7216,12681.92228248,163411,179449,273328,362902,767,509032,649587,17891,10456.0443834,2327203,40,63.8,80.79,101.09,NA
2020-2021,Aug,31,UTTAR PRADESH,3146,BAHRAICH,5262095,190.79420552386,33,181,8200.960615529,9024,0,15928,5438697,964480,81978,45109,3744,163.58,18741.259347529,162176,196736,285493,442058,1428,592123,810344,24952,10376.718732,1835566,68,57.66,60.17,100.08,NA
2020-2021,Aug,31,UTTAR PRADESH,3148,BARABANKI,4078873,185.640357082678,32,135,2949.395055652,3985,1,15267,4189842,1725693,144777,2554,194,140.59934,10868.032045652,129551,156104,221035,353917,1271,508647,718190,19252,7778.03765,1141292,35,63.72,71.27,99.94,NA
2020-2021,Aug,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,7556830,195.121449116411,29,142,7027.946227801,3742,2,20184,6265694,1259621,84549,6806,442,191.2817,19444.940857801,209959,231304,315912,408733,510,465956,584112,23926,12225.71293,2998865,30,74.74,72.19,99.57,NA
2020-2021,Aug,31,UTTAR PRADESH,3160,GHAZIPUR,3744572,186.931751000102,29,238,1856.432203571,5052,1,22912,5997641,1539680,106849,38037,2537,158.13609,13226.063633571,200507,238308,253905,388190,637,461288,667294,27964,11211.49534,2170810,38,76.2,74.19,108.54,NA
2020-2021,Aug,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,10351,172.688852778681,24,0,0,11,100,169,15385,6355,630,156,19,0,26.56818,628,715,1427,1827,0,16679,19234,180,26.56818,2798,13,14.29,62.8,110.43,NA
2020-2021,Aug,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,3910699,190.069567375861,34,110,5106.567999783,6359,4,9926,4632913,1383941,103239,8843,581,107.77133,14020.097025783,135790,167562,197496,318070,291,360398,532801,16285,8805.757696,1944797,45,78.02,77.63,101.15,NA
2020-2021,Aug,31,UTTAR PRADESH,3177,CHITRAKOOT,2321889,192.067234895582,34,87,2561.86833397,1615,0,16200,2887334,1275034,97262,556,34,30.92416,8138.41506997,83886,129378,111503,221508,1173,160065,298984,17815,5545.622576,1236562,52,60.78,70.35,101.21,NA
2020-2021,Aug,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,2695562,185.452509165592,22,98,2087.066208712,2673,1,12299,2474472,983492,118582,4737,686,104.5047,6780.541321312,108764,125016,173787,284366,102,316774,474096,14972,4588.9704126,918311,41,82.43,78.68,101,NA
2020-2021,Aug,31,UTTAR PRADESH,3181,AMETHI,2600341,186.813759859965,35,106,2349.212414744,5659,0,18538,3640226,1014101,71254,11134,746,79.412,9229.067472744,101787,132319,156480,257082,678,278675,415035,24197,6800.443058,1222434,47,65.44,71.79,104.73,NA
2020-2021,April,31,UTTAR PRADESH,3112,SAHARANPUR,104604,0,0,0,212.690413439,174,347,8091,0,0,63867,0,251,3.07548,221.032763439,0,0,85519,131325,0,131154,188766,8265,5.26687,0,19,83.46,77.95,0,NA
2020-2021,April,31,UTTAR PRADESH,3120,AGRA,194653,0,0,0,1072.158278551,128,217,5352,0,0,47083,0,1061,2.16,1093.587318551,0,0,93669,138658,0,174059,236023,5480,19.26904,0,19,0,0,0,NA
2020-2021,April,31,UTTAR PRADESH,3144,PRATAPGARH,433338,47.2283505890753,13,20,1457.156581957,770,480,13137,280100,126060,151286,607,538,9.79,1599.233191957,21025,21934,247679,334622,0,447689,582590,13907,132.28661,111200,44,57.15,48.76,101.3,NA
2020-2021,April,31,UTTAR PRADESH,3150,SULTANPUR,317217,15.4892728748695,12,15,2117.516115217,262,506,17849,198329,58892,79743,589,556,0,2148.235835217,15467,16396,189857,266661,0,378786,494231,18111,30.71972,71204,51,31.9,30.82,99.89,NA
2020-2021,April,31,UTTAR PRADESH,3156,MAU,364544,4.19316787540848,13,70,3008.399658983,141,140,7274,246951,73619,71289,1922,1560,1.904,3020.658728983,17995,19211,173577,237090,0,267935,349740,7415,10.35507,110327,34,29.94,8.05,100.3,NA
2020-2021,April,31,UTTAR PRADESH,3157,AZAMGARH,543795,24.3243592751638,7,39,3328.796914627,276,902,21254,183269,84905,153499,577,624,37.918,3411.293924627,24918,25866,304025,379779,0,555724,663253,21530,44.57901,65685,46,53.67,43.17,100.32,NA
2020-2021,April,31,UTTAR PRADESH,3163,SONBHADRA,325584,38.6434602977242,9,53,1189.307915184,688,132,15375,204283,58162,150015,54413,144087,0.112,1268.361935184,21873,27513,196119,471826,0,358252,781900,16063,78.94202,94311,53,78.07,42.13,100.12,NA
2020-2021,April,31,UTTAR PRADESH,3179,MAHOBA,115627,27.9276186739898,10,6,242.698122855,208,67,9555,86666,26738,47918,177,221,10.636,277.537872855,8326,12507,57023,159852,0,106663,273697,9763,24.20375,33742,52,92.39,82.61,100.05,NA
2020-2021,Oct,31,UTTAR PRADESH,3112,SAHARANPUR,1614414,191.689026265417,22,169,345.003564295,673,0,12575,1705208,775380,70625,3703,310,72.46758,3686.167755295,77040,93029,98741,148343,291,153833,217118,13248,3268.696611,554018,22,72.5,84.57,100.36,NA
2020-2021,Oct,31,UTTAR PRADESH,3121,FIROZABAD,2053242,191.81329662267,34,114,781.850202274999,936,1,7184,2468311,981640,47903,3028,217,51.98776,5568.386662275,70885,79875,100061,127937,511,200699,248440,8120,4734.5487,759043,21,80.9,82.58,102.53,NA
2020-2021,Oct,31,UTTAR PRADESH,3126,PILIBHIT,3035893,194.327990702189,23,454,2957.409768704,3955,0,13575,2991672,556832,53178,7584,606,109.12998,8880.195834704,127637,155391,168735,272532,285,310924,447352,17530,5813.656086,508967,37,62.52,67.77,100.84,NA
2020-2021,Oct,31,UTTAR PRADESH,3128,KHERI,7236799,190.335407828166,34,780,4049.674265543,11859,0,25006,8054581,2849159,188736,88823,8304,237.00941,19617.403270743,235052,286356,330288,525177,3211,652645,922361,36865,15330.7195952,1776095,49,76.9,75.15,101.67,NA
2020-2021,Oct,31,UTTAR PRADESH,3130,HARDOI,8245228,189.047541966501,41,255,5366.930379744,6525,2,24574,8873089,3245831,168356,8565,473,161.85789,22303.144920744,213557,233498,316291,429883,3386,653056,827115,31099,16774.356651,1763129,31,66.05,72.86,103.69,NA
2020-2021,Oct,31,UTTAR PRADESH,3131,UNNAO,4239292,195.391397635163,37,263,3463.877254021,9204,1,18333,4942327,1647554,96704,8472,609,199.85207,13320.611125021,133429,152948,196193,277465,4041,434572,559344,27537,9656.88180100001,1248672,51,70.04,70.73,100.15,NA
2020-2021,Oct,31,UTTAR PRADESH,3132,LUCKNOW,1556015,194.117342028953,32,109,1266.842035506,2907,5,9483,1873587,1225493,96051,4434,377,118.95584,5022.755160506,57234,68937,82569,144961,675,209088,316995,12390,3636.957285,437842,28,62.65,70.43,101.69,NA
2020-2021,Oct,31,UTTAR PRADESH,3134,FARRUKHABAD,2222646,190.451281982364,35,128,827.728876157,3105,0,9434,2492741,347465,19310,3173,173,63.7816,5638.967667157,69689,75643,98042,126526,612,200648,246325,12539,4747.457191,423932,32,73.93,73.4,102.9,NA
2020-2021,Oct,31,UTTAR PRADESH,3153,BASTI,7839694,188.664550734844,36,228,8753.98154550199,9581,11,32331,8190308,1792909,105906,3780,234,169.62553,24375.814867502,223631,261478,316312,457330,1324,494182,684613,41912,15452.207792,3503317,42,75.11,68.33,101.25,NA
2020-2021,Oct,31,UTTAR PRADESH,3160,GHAZIPUR,6711291,194.543543180795,32,242,2817.899286727,6508,1,23519,6763516,1717563,107285,43641,2550,273.68367,16249.566626727,207377,247267,255482,389921,1484,475849,683056,30027,13157.98367,2434666,40,73.12,65.77,108.61,NA
2020-2021,Oct,31,UTTAR PRADESH,3168,KANNAUJ,1752617,186.411029510986,30,201,1082.667199689,3052,0,15594,2186135,734124,58811,761,65,55.448,5213.311959689,72733,82335,105582,155902,697,184613,249896,18646,4075.19676,349995,36,74.83,79.1,105.89,NA
2020-2021,Oct,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1909990,193.042993281992,29,59,636.752037464,1088,1,13428,1830900,734136,63409,7013,514,119.13417,4290.310371464,62013,79818,84701,151445,439,182358,295668,14516,3534.424164,723324,46,85.52,82.42,101.43,NA
2020-2021,Oct,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,5201743,193.432554586016,37,147,6287.02618087499,7450,2,10216,5264352,1595025,103414,9825,584,111.79213,16581.788866875,141910,175409,199166,319357,921,371870,544912,17666,10182.970556,2226864,46,70.26,61.46,101.5,NA
2020-2021,Oct,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,3273465,187.574007608065,26,102,3790.838773082,2891,1,15927,3126945,1213830,119092,6322,690,161.27418,9817.449005282,118150,137380,176283,287428,351,330504,489589,18818,5865.3360522,1137438,51,64.03,57.9,101.26,NA
2020-2021,Oct,31,UTTAR PRADESH,3181,AMETHI,4190409,191.925396305103,40,126,2842.804164369,7170,0,19532,4387024,1215616,71928,12761,752,104.156,11366.773362369,108689,142480,158300,258861,1826,291937,429554,26702,8419.813198,1452493,46,59.87,63.44,104.98,NA
2020-2021,Nov,31,UTTAR PRADESH,3119,MATHURA,2567000,185.870326235518,38,67,3295.94956801499,1713,6,16584,2936866,902256,50961,8563,459,117.70766,8872.41964331499,76509,102845,93487,152866,1253,179318,282236,18297,5458.7624153,975856,16,61.23,64.78,108.33,NA
2020-2021,Nov,31,UTTAR PRADESH,3133,RAE BARELI,4693461,193.684257082432,31,252,3417.72429929,7892,0,28515,5472626,1830341,134685,14246,1164,326.57948,14343.91879029,171046,212739,231879,404980,2307,382162,600966,36407,10599.615011,1805498,37,58.73,67.68,100.12,NA
2020-2021,Nov,31,UTTAR PRADESH,3140,LALITPUR,4027128,193.490563560444,42,150,1814.739429909,1645,0,7290,4214508,1004466,62012,310375,18768,157.66191,10127.076620409,99018,144247,133416,253190,3749,200060,361427,8935,8154.6752805,1618439,43,73.58,76.31,103.27,NA
2020-2021,Nov,31,UTTAR PRADESH,3155,DEORIA,3770723,189.304101486452,36,114,1646.251213264,4463,1,13498,4003963,1031708,53749,112116,5672,343.75152,9569.668914264,109743,116638,164729,203687,818,303065,362025,17961,7579.666181,1292813,34,75.05,75.12,100.18,NA
2020-2021,Nov,31,UTTAR PRADESH,3169,AURAIYA,1758064,193.051988062238,30,86,673.307782743,1019,0,7520,2066384,938153,60342,10114,594,141.78508,4804.288255743,67539,76933,91009,130430,680,162347,219355,8539,3989.195393,465566,30,57.22,78.23,104.56,NA
2020-2021,Nov,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,5463023,190.091431819197,39,147,8112.58543367599,7665,2,10943,5730528,1750256,103417,10718,589,233.80711,19239.635269676,145845,180379,199481,319650,1700,373163,546227,18608,10893.242726,2442052,47,66.54,56.09,101.57,NA
2020-2021,Nov,31,UTTAR PRADESH,3180,KASHGANJ,2347581,191.16218827996,37,194,2814.023850954,3648,0,6382,2510145,478045,28462,1574,70,137.93922,7750.411181954,67398,85028,81712,140070,2322,151572,231300,10030,4798.448111,678927,21,68.78,75.93,101.41,NA
2020-2021,March,31,UTTAR PRADESH,3109,BIJNOR,4643856,199.99662066506,27,370,5904.21801673499,6879,0,20010,4626650,1917817,129239,13225,768,470.70523,15628.066896735,167874,212688,189069,297332,7728,276607,408515,26889,9253.14365,1198842,35,63.16,61.94,104.16,NA
2020-2021,March,31,UTTAR PRADESH,3110,MORADABAD,3429431,199.316341038671,39,228,2869.801813479,5172,62,10357,3688309,835863,40302,3011,100,247.91707,10469.121428479,92736,111746,115860,175415,7087,208283,291082,15529,7351.402545,985878,45,71.45,67.63,101.82,NA
2020-2021,March,31,UTTAR PRADESH,3115,MEERUT,1491777,199.553295537923,56,53,805.685436268002,3069,3,2416,1628681,710230,18607,14670,215,9.89013,4065.662175568,28897,33308,34127,42487,5247,69910,84455,5485,3250.0866093,568202,37,51.48,70.51,104.34,NA
