fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,April,31,UTTAR PRADESH,3182,HAPUR,8915,0,0,0,0,1,246,48,0,0,3451,0,4,0,1.624,0,0,7811,8950,0,12395,14220,49,1.624,0,4,0,0,0,NA
2019-2020,Jan,31,UTTAR PRADESH,3130,HARDOI,7525119,175.892210183722,48,212,1583.061449458,13768,2,13365,6943925,2476057,139303,6600,369,416.07744,14212.962045458,141856,155004,252649,351719,1756,586999,753878,27133,12213.823156,1488755,60,70.27,70.69,108.91,NA
2019-2020,Jan,31,UTTAR PRADESH,3137,KANPUR NAGAR,1219059,178.756415806278,40,57,257.428901237,4021,0,3984,1157616,454102,44451,21230,2094,78.18459,2404.926361637,28580,33904,57545,106907,282,202167,310108,8005,2069.3128704,241206,48,57.75,64.48,107.09,NA
2019-2020,Jan,31,UTTAR PRADESH,3144,PRATAPGARH,4707076,173.15076514434,41,65,1341.068629739,16503,10,10777,4588546,2158987,130963,4353,384,287.10545,9573.276587739,109822,128751,207339,280534,1158,404977,537479,27280,7945.102508,1982382,81,55.07,50.45,111.39,NA
2019-2020,Jan,31,UTTAR PRADESH,3146,BAHRAICH,5554025,180.910715358403,46,194,2377.069424965,23684,0,11860,5883079,900560,69113,32955,3009,445.13792,13465.327648965,125817,157125,223199,358019,1795,479378,681937,35544,10643.120304,1995460,87,66.1,51.32,101.11,NA
2019-2020,Jan,31,UTTAR PRADESH,3149,AYODHYA,3246516,175.950023367986,44,146,1705.46667915,9815,0,9334,3224497,1195239,84373,5292,377,221.624,7600.59390415,71737,82913,127823,209099,1423,239856,361982,19149,5673.503225,1276450,53,78.04,68.19,104.35,NA
2019-2020,Jan,31,UTTAR PRADESH,3150,SULTANPUR,3314461,176.44473959094,48,89,1552.903818902,15045,1,15908,3594825,832779,60189,8532,439,229.08819,8124.871618902,74546,82776,145419,208391,875,323581,431068,30953,6342.87961,1428135,71,67.94,50.39,100.21,NA
2019-2020,Jan,31,UTTAR PRADESH,3152,MAHARAJGANJ,5882174,178.874431430365,42,650,1669.065626605,11045,0,8749,6081533,1515612,102022,28653,2572,343.99864,12891.371842605,143137,180339,221136,397935,1356,358623,596031,19794,10878.307576,2377736,67,71.16,65.94,101.92,NA
2019-2020,Jan,31,UTTAR PRADESH,3154,GORAKHPUR,4245395,177.122599926038,42,106,1030.035572498,7773,2,8317,3845194,983796,67530,9741,729,252.35466,8093.097817498,90970,100299,163913,233716,758,392441,516509,16090,6810.707585,1486847,55,62.08,63.75,106.16,NA
2019-2020,Jan,31,UTTAR PRADESH,3160,GHAZIPUR,3999084,172.282125402461,39,99,693.358110367999,5343,1,12625,3842604,960846,74863,25095,1547,186.2059,7499.683852368,97120,113925,164831,265134,1243,361604,547227,17968,6620.119842,1395809,55,63.46,57.69,111.79,NA
2019-2020,Jan,31,UTTAR PRADESH,3162,MIRZAPUR,3092362,176.998287887045,45,93,999.979345612,9545,2,14540,3145178,1324946,114582,33319,2535,219.27785,6786.168406612,68992,93166,128485,238972,765,317095,527220,24085,5566.911211,1387228,68,64.2,49.75,100.7,NA
2019-2020,Jan,31,UTTAR PRADESH,3166,HATHRAS,681991,179.754325351281,31,30,298.423690705,1746,0,1387,678731,207130,16970,706,56,60.53314,1579.005160705,21632,24871,36943,57735,228,76386,110014,3133,1220.04833,88877,20,68.85,76.14,102.32,NA
2019-2020,Jan,31,UTTAR PRADESH,3167,AMROHA,1982765,172.865444776414,32,108,742.95687852,4024,1,3110,1905463,519154,52008,380,35,143.22397,4180.06793852,58352,76028,102914,176502,445,156205,251173,7134,3293.88709,464049,12,84.09,83.01,102.47,NA
2019-2020,Jan,31,UTTAR PRADESH,3168,KANNAUJ,1541300,178.340373650966,37,127,216.02309347,7974,0,10977,1629221,516577,50828,657,59,123.64244,3245.22435247,43509,50007,82754,126742,254,154201,216860,18951,2905.558819,355221,58,75.24,59.58,105.08,NA
2019-2020,Jan,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1300045,174.970093254442,39,30,356.345571107,2150,1,8717,1194045,517284,44307,7775,417,79.731,2525.298221107,29966,37474,51412,100309,444,137861,242336,10867,2089.22165,516584,58,78.39,66.97,102.75,NA
2019-2020,Jan,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,4127607,177.76336894254,46,46,1396.004003117,8970,0,8847,4383417,1411395,91978,7548,516,282.79094,9470.904677117,94555,116691,155567,264327,1404,293146,455277,17817,7792.109734,1893257,56,57.43,55.92,100.47,NA
2019-2020,Jan,31,UTTAR PRADESH,3177,CHITRAKOOT,2692160,180.591021382052,50,70,589.552529935,7616,0,12456,2559904,1120614,81019,125,6,143.94407,5356.453379935,50693,76197,81806,166715,2328,130280,251593,20072,4622.95678,1083000,64,61.15,53.47,103.59,NA
2019-2020,Jan,31,UTTAR PRADESH,3179,MAHOBA,1241278,173.279461198317,47,30,268.38438872,2056,1,6482,1120338,251014,37166,1172,171,46.07941,2255.77944872,23648,37650,47404,132756,1291,103041,267578,8538,1941.31565,418337,67,77.39,67.03,109.75,NA
2019-2020,June,31,UTTAR PRADESH,3109,BIJNOR,615391,138.466066507689,12,130,38.61630821,1033,108,5691,592954,253916,105993,2522,579,16.0591,875.71548821,47197,56113,141090,235125,3,211643,330133,6724,821.04008,167122,11,55.04,67.66,103.71,NA
2019-2020,June,31,UTTAR PRADESH,3115,MEERUT,105604,124.603005887942,30,5,0.896,38,105,876,154723,80410,12210,82,10,11.05518,204.7406888,5111,6043,20011,25822,0,54882,67457,914,192.7895088,55065,11,38.98,88.48,105.73,NA
2019-2020,June,31,UTTAR PRADESH,3119,MATHURA,408265,72.3519288662181,19,14,1.456,175,280,6598,315237,106139,38983,841,255,7.6298,237.16585,16333,21726,59194,101783,1,131848,218700,6773,228.08005,110896,19,86.56,89.89,119.11,NA
2019-2020,June,31,UTTAR PRADESH,3130,HARDOI,2402565,140.319208074381,21,85,40.71815,4656,74,13029,1317649,437164,138948,1188,370,38.89965,1928.532442,62274,66578,250212,349335,0,577061,743384,17685,1848.914642,289971,65,76.91,62.48,105.84,NA
2019-2020,June,31,UTTAR PRADESH,3137,KANPUR NAGAR,389212,157.448965023459,22,28,8.22706,1822,9,4814,323331,127944,44384,5581,2102,10.148,527.4563731,14523,16597,57087,106452,2,201331,309196,6636,509.0813131,75779,47,55.93,55.13,108.48,NA
2019-2020,June,31,UTTAR PRADESH,3152,MAHARAJGANJ,1878017,135.671922523042,23,354,12.48834115,5137,18,8779,1868633,467924,101895,10398,2573,51.10018,2598.79883715,80920,98582,218251,394889,14,341767,574741,13916,2535.210316,758410,70,76.15,64.57,101.15,NA
2019-2020,June,31,UTTAR PRADESH,3157,AZAMGARH,1885910,147.625597987031,23,73,108.733651711,3833,151,12971,2003806,723565,123584,1538,450,40.404,3107.268241711,84547,88981,246848,310314,12,501904,604795,16804,2958.13059,848843,68,71.5,75.1,102.97,NA
2019-2020,June,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,2722,125.459748892171,14,0,0,7,130,101,2708,760,449,134,18,0.262,3.65945,187,218,1070,1456,0,16098,18594,108,3.39745,542,7,39.31,63.83,99.41,NA
2019-2020,June,31,UTTAR PRADESH,3167,AMROHA,633042,144.550799859685,20,68,22.70684,919,43,3368,755445,202331,52110,110,35,8.73003,1123.43866,37446,46868,102015,176101,29,153857,249215,4287,1092.00179,192459,7,84.32,83.39,100.6,NA
2019-2020,June,31,UTTAR PRADESH,3176,SHRAVASTI,600142,164.933532900289,24,63,54.3456373,1685,2,4790,513111,179589,44421,2703,986,20.3,920.9377373,20590,25167,69193,129969,20,131231,219842,6475,846.2921,168187,51,79.48,76.35,105.15,NA
2019-2020,June,31,UTTAR PRADESH,3179,MAHOBA,396306,133.477128981033,27,9,5.58437915,969,3,5897,258821,57527,37081,143,173,3.25395,354.30516915,9271,13998,46377,131131,14,101594,265256,6866,345.46684,102393,64,78.71,55.69,108.68,NA
2019-2020,June,31,UTTAR PRADESH,3183,SHAMLI,90635,151.294467033815,20,4,1.008,132,11,1271,97145,7729,2413,33,13,0,147.98301,4646,4930,17986,21445,0,38536,45420,1403,146.97501,25161,13,57.29,77.82,103.65,NA
2019-2020,March,31,UTTAR PRADESH,3116,GHAZIABAD,0,161.318181818182,5,0,0.3256513,10,161,3,88,44,25,0,0,0,0.4676113,15,15,77,199,0,17650,25904,13,0.14196,42,46,84.99,16.82,100,NA
2019-2020,March,31,UTTAR PRADESH,3127,SHAHJAHANPUR,3800000,183.211692339053,39,239,1614.263407689,9665,0,8046,3453646,1016217,80622,1270,89,402.70726,8344.453951689,86643,103423,153970,253387,1450,325914,476822,17711,6327.483284,618466,66,70.7,56.67,107.21,NA
2019-2020,March,31,UTTAR PRADESH,3128,KHERI,5783643,184.536061120854,43,480,1930.54147519599,23364,1,14412,6233159,2030754,151988,60673,6173,642.67061,14075.638187196,143373,178103,246119,407235,2743,546518,787806,37776,11502.426102,1565863,70,79.66,60.72,100.47,NA
2019-2020,March,31,UTTAR PRADESH,3131,UNNAO,4396478,184.799185097805,47,155,1474.406915056,11393,1,11174,4059751,1302024,78187,10005,519,486.34762,9463.141300056,86274,97432,145488,212202,4068,380998,498056,22567,7502.386765,1101129,67,79.4,69.44,100.22,NA
2019-2020,March,31,UTTAR PRADESH,3133,RAE BARELI,4785766,180.520440841719,45,177,2525.335728762,17433,0,12340,4433927,1440081,110318,9906,792,586.8028,11116.283095762,98264,119107,174363,317277,4639,328178,535860,29773,8004.144567,1611470,47,50.97,55.24,100.08,NA
2019-2020,March,31,UTTAR PRADESH,3134,FARRUKHABAD,1505000,186.57221695299,40,49,447.103061581,6841,0,5819,1568856,180258,14205,1114,63,180.67339,3554.825871581,38949,43897,66982,91044,31,158903,201888,12660,2927.04942,371222,55,81.01,67.7,101.58,NA
2019-2020,March,31,UTTAR PRADESH,3150,SULTANPUR,3887981,185.59635033332,50,98,2002.483963185,17604,0,15321,4105964,959191,60031,9923,433,488.78964,10111.792933185,81141,90458,145291,207931,2078,327210,434730,32925,7620.51933,1625730,69,61.21,48.51,100.28,NA
2019-2020,March,31,UTTAR PRADESH,3157,AZAMGARH,6929000,183.435308152706,41,176,2892.310110802,19598,4,12028,6606984,2557343,123493,14949,483,838.76317,15850.614740802,159305,169154,248477,311413,1049,512914,616095,31626,12119.54146,2720882,64,59.4,56.25,103.15,NA
2019-2020,March,31,UTTAR PRADESH,3159,BALLIA,3804466,181.27975344211,43,107,1069.177934431,9045,1,11828,3591692,494887,34730,76037,4702,375.51425,7955.702586431,83097,93105,152305,217389,549,314840,421660,20873,6511.010402,1374945,60,69.77,58.66,104.03,NA
2019-2020,March,31,UTTAR PRADESH,3167,AMROHA,2325853,183.794760014148,36,118,871.415579987,4823,0,3249,2312678,625460,51879,430,35,263.74669,5385.743249987,63930,85433,103046,176295,811,156597,251265,8072,4250.58098,558818,13,77.9,74.13,102.09,NA
2019-2020,March,31,UTTAR PRADESH,3175,BALRAMPUR,4152000,183.528197980122,54,94,662.244491211,2429,0,6925,4023313,744708,30402,56555,2908,390.59569,8436.754029211,73155,82534,107966,155979,3335,192582,263514,9354,7383.913848,1237125,33,66.99,72.21,101.91,NA
2019-2020,Oct,31,UTTAR PRADESH,3152,MAHARAJGANJ,4708843,179.221491749602,28,439,1414.971509095,9875,1,7905,2908102,717921,101959,14152,2572,203.78848,6830.703775095,102491,127002,219726,396509,117,345213,578841,17780,5211.943786,1145570,71,71.81,62.14,101.38,NA
2019-2020,Oct,31,UTTAR PRADESH,3170,KAUSHAMBI,1392862,171.05109650684,34,66,542.018718354,2867,5,10765,1067572,533908,82004,423,74,42.22425,2410.336580354,30799,37247,75561,141054,115,219133,352526,13632,1826.093612,444396,76,73.06,60.9,107.66,NA
2019-2020,Oct,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1040723,176.321988958837,31,27,340.572221107,1506,1,8225,748653,305630,44411,3741,417,42.166,1702.778081107,23622,29176,51395,100630,79,136991,241717,9731,1320.03986,313411,58,75.68,69.21,101.9,NA
2019-2020,Oct,31,UTTAR PRADESH,3176,SHRAVASTI,1504765,183.670987149985,38,96,659.269105940999,3436,0,5533,1200699,402930,44506,7832,987,75.017,2939.621811941,31181,39179,69604,129914,321,131794,219975,8969,2205.335706,390499,50,84.46,80.74,104.35,NA
2019-2020,Oct,31,UTTAR PRADESH,3179,MAHOBA,993678,173.454835190721,39,18,231.683841639,1873,1,6244,713188,155156,37157,550,171,30.48075,1499.223661639,17861,27795,47067,132224,447,102501,266689,8117,1237.05907,267110,67,72.17,64.48,111.1,NA
2019-2020,Dec,31,UTTAR PRADESH,3110,MORADABAD,1673626,174.644993387662,36,121,779.806460520001,4460,63,3608,1790592,421250,33683,657,35,185.8099,4092.79564052,49119,60073,88709,141154,442,164210,240999,8068,3127.17928,530305,37,80.2,71.49,102.03,NA
2019-2020,Dec,31,UTTAR PRADESH,3116,GHAZIABAD,0,161.318181818182,5,0,0,6,161,6,88,44,25,0,0,0,0.14196,15,15,77,199,0,17650,25904,12,0.14196,42,41,84.99,16.82,100,NA
2019-2020,Dec,31,UTTAR PRADESH,3119,MATHURA,1151332,178.043966498407,39,30,815.178534758001,897,15,7557,1272238,421367,39174,3140,255,101.72285,3182.044383258,32267,43615,59953,102872,185,132854,220106,8454,2265.1429985,434390,22,61.49,69.24,106.13,NA
2019-2020,Dec,31,UTTAR PRADESH,3120,AGRA,1918887,181.338104005924,39,97,239.748376325,2791,1,2169,1883835,594852,38290,13413,876,127.25369,3783.112737925,48085,57844,76909,113697,400,163577,222661,4960,3416.1106716,579074,34,79.54,82.14,100.78,NA
2019-2020,Dec,31,UTTAR PRADESH,3121,FIROZABAD,1553169,180.242454909242,44,67,370.940343676,2186,3,1862,1768766,770345,39730,1966,119,111.6456,3670.653203676,40197,45567,72757,96125,189,154475,197181,4048,3188.06726,596615,35,72.9,69.19,100.82,NA
2019-2020,Dec,31,UTTAR PRADESH,3130,HARDOI,6775385,172.892079493209,46,195,1583.061449458,12268,2,13813,6156702,2185834,139240,5876,369,416.07744,12643.589005458,133644,145846,252416,351480,1085,585905,752649,26081,10644.450116,1309722,61,70.45,71.19,109.55,NA
2019-2020,Dec,31,UTTAR PRADESH,3134,FARRUKHABAD,1155169,183.780183654702,37,46,217.732028131,5110,0,6788,1378892,160060,14209,1005,63,82.33723,2834.199508131,36685,41204,66945,91156,19,157453,200550,11898,2534.13025,326204,57,89.62,76.69,101.8,NA
2019-2020,Dec,31,UTTAR PRADESH,3137,KANPUR NAGAR,1097604,178.335542875868,38,56,257.428901237,3856,0,4029,1049798,413327,44447,18869,2096,78.18459,2207.776453637,27200,32246,57511,106884,211,202056,309993,7885,1872.1629624,220690,48,56.64,64.1,107.54,NA
2019-2020,Dec,31,UTTAR PRADESH,3142,BANDA,3522140,177.142612768085,46,23,1516.713174788,11975,0,11415,2976108,727684,78828,1688,170,214.6859,7003.354544788,64266,94750,123087,271791,2372,220164,458874,23390,5271.95547,1277208,80,83.68,67.01,100.66,NA
2019-2020,Dec,31,UTTAR PRADESH,3143,FATEHPUR,3469883,172.174391917041,46,160,1452.984247718,13557,0,15365,3594822,1368631,94437,350,21,308.27,7950.617166718,77384,88246,144130,211606,1162,278731,384017,28922,6189.362919,1366812,70,69.18,63.95,102.03,NA
2019-2020,Dec,31,UTTAR PRADESH,3144,PRATAPGARH,4238106,171.643687908744,39,60,1341.068629739,14442,10,11926,3903730,1845942,131047,3723,383,287.10545,8328.680217739,99928,117298,206931,280224,631,400765,533043,26368,6700.506138,1699817,81,54.17,47.35,113.47,NA
2019-2020,Dec,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,7359315,174.997949665536,40,101,4266.902182871,6171,1,9799,6509377,1382169,77062,7251,345,469.31061,16127.489078871,161946,181411,257167,344381,619,378654,490489,15970,11391.276286,3196719,30,55.07,60.91,104.25,NA
2019-2020,Dec,31,UTTAR PRADESH,3155,DEORIA,2951156,173.397036311574,42,60,1320.109521571,5045,1,7879,2824251,824157,47427,87036,4654,223.38884,6440.665893571,66702,70136,128765,161583,431,249577,303059,12924,4897.167532,988721,43,79.88,80.79,100.04,NA
2019-2020,Dec,31,UTTAR PRADESH,3161,VARANASI,1026220,176.960513417853,31,79,203.424885814,5697,1,8270,1077855,395497,54169,4741,524,86.52907,2197.331697714,33753,42859,70700,133418,176,159854,257684,13967,1907.3777419,532901,63,48.74,35.27,103.73,NA
2019-2020,Dec,31,UTTAR PRADESH,3162,MIRZAPUR,2784267,175.719987335659,43,89,999.979345612,8181,2,15247,2822097,1193103,114573,30267,2535,219.27785,6178.245686612,65474,88168,128247,238545,582,314929,524365,23428,4958.988491,1244814,68,63.9,50.12,100.73,NA
2019-2020,Dec,31,UTTAR PRADESH,3165,BAGHPAT,70615,176.307681924784,31,4,26.8930807,156,2,634,59269,20900,3067,0,6,5.51336,136.9022407,1855,2146,6271,9182,5,32718,45229,790,104.4958,17991,7,25.06,72.7,105.17,NA
2019-2020,Dec,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1170521,168.13109542626,37,29,356.345571107,1867,1,8758,1065430,454588,44376,6700,417,79.731,2227.395701107,28530,35520,51476,100473,322,137552,242010,10625,1791.31913,457596,58,77.25,67.08,102.42,NA
2019-2020,Dec,31,UTTAR PRADESH,3175,BALRAMPUR,3186887,170.234610228234,48,88,581.076138222,1890,0,6344,3166353,593867,30350,46277,2907,207.45369,6178.758516222,65493,73714,107617,155680,1673,191263,262181,8234,5390.228688,958991,35,76.19,81.82,101.58,NA
2019-2020,Dec,31,UTTAR PRADESH,3176,SHRAVASTI,1692439,180.372681827658,45,106,687.233758645999,3748,0,6260,1697954,573713,44468,10961,986,116.59314,3866.472064646,37420,47308,69612,129832,888,131820,219902,10008,3062.645166,544920,48,86.55,82.43,104.01,NA
2019-2020,Dec,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,2591961,171.259502134191,40,42,1397.862364782,4638,2,5101,2437926,868002,91991,5957,512,169.2578,5742.300094782,60704,71481,116953,204852,591,259088,407413,9739,4175.17993,965980,68,82.01,68.51,100.11,NA
2019-2020,Dec,31,UTTAR PRADESH,3179,MAHOBA,1117609,165.069699294246,44,26,268.38438872,1964,1,6455,963367,211978,37149,853,171,46.07941,1904.69080872,21600,34133,47309,132598,953,102834,267232,8419,1590.22701,359181,67,75.31,65.61,109.96,NA
2019-2020,Nov,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,515570,178.206416672506,39,15,69.188533,1275,0,1789,542306,156551,10805,884,75,33.27685,1068.889473,13886,14618,29783,36219,211,85932,105441,3064,966.42409,147411,7,66.91,87.82,102.36,NA
2019-2020,Nov,31,UTTAR PRADESH,3128,KHERI,4365848,173.646494179569,35,409,1074.837845175,13273,0,17523,4313598,1432967,152346,41583,6170,306.65488,8871.904425175,120442,148063,245809,407504,494,537916,777775,30796,7490.4117,1087094,71,79.23,66.25,100.43,NA
2019-2020,Nov,31,UTTAR PRADESH,3131,UNNAO,3318730,178.394995195359,40,126,1101.881317401,6691,1,13332,2820190,901495,78596,7573,524,284.51787,6417.477002401,70088,78366,145853,213068,783,378724,495730,20023,5031.077815,756453,68,78.17,68.54,100.23,NA
2019-2020,Nov,31,UTTAR PRADESH,3132,LUCKNOW,1202494,177.657443465191,34,53,395.214778576,2538,34,4517,966042,616133,78095,2367,308,102.2293,2213.689598576,27799,32469,64082,115643,290,193315,297332,7055,1716.24552,252577,54,67.53,63.71,103.54,NA
2019-2020,Nov,31,UTTAR PRADESH,3133,RAE BARELI,3612589,174.358773376332,38,144,1613.173362232,12975,0,13773,3036351,955848,110514,6291,792,313.7554,7221.073121232,78114,93454,174056,317880,1448,320661,527568,26748,5294.144359,1108894,50,49.77,51.19,100.06,NA
2019-2020,Nov,31,UTTAR PRADESH,3143,FATEHPUR,3412499,172.434449675379,43,140,1452.984247718,12016,0,16040,3121176,1182491,94408,279,20,308.27,7143.236906718,71646,81453,143983,211457,719,278451,383712,28056,5381.982659,1191926,70,68.16,63.51,102.35,NA
2019-2020,Nov,31,UTTAR PRADESH,3154,GORAKHPUR,3759209,167.312193518736,34,95,1030.035572498,6321,4,9202,2837286,720230,67365,7422,724,252.35466,6029.515675498,82014,90176,163139,232948,266,388362,511851,15523,4747.125443,1100481,56,60.21,62.92,105.79,NA
2019-2020,Nov,31,UTTAR PRADESH,3159,BALLIA,2871844,168.531796233172,33,86,778.15668243,5903,3,12424,2180296,283169,34651,46779,4672,167.90795,4620.55664443,65320,72492,151385,216517,90,308954,415191,18327,3674.492012,854034,65,77.65,63.04,103.81,NA
2019-2020,Nov,31,UTTAR PRADESH,3162,MIRZAPUR,2738222,177.075946631397,40,79,999.979345612,7430,1,15232,2448181,1031220,114670,26152,2534,219.27785,5554.396876612,60342,80892,128063,238406,367,313623,522543,22662,4335.139681,1080543,68,62.66,49.86,100.79,NA
2019-2020,Nov,31,UTTAR PRADESH,3163,SONBHADRA,3094931,179.474687444552,35,170,1537.395890515,8250,2,14634,2739034,754516,123263,820429,123657,191.78029,6645.048891015,77072,109897,158428,388202,679,348290,766792,22884,4915.8727105,1268953,74,83.12,67.14,100.42,NA
2019-2020,Nov,31,UTTAR PRADESH,3166,HATHRAS,603889,177.093853191867,28,28,298.423690705,1199,0,1685,579927,177475,16922,588,56,60.53314,1385.971900705,20204,23145,36815,57603,97,76156,109743,2884,1027.01507,75664,19,64.22,73.47,102.74,NA
2019-2020,Nov,31,UTTAR PRADESH,3169,AURAIYA,1061335,181.624617531748,31,42,262.989193023,5067,1,4976,938640,389171,47055,4462,427,90.77005,2058.560553023,30274,34079,65480,97823,131,134175,187710,10043,1704.80131,270567,74,57.74,55.02,105.13,NA
2019-2020,Nov,31,UTTAR PRADESH,3177,CHITRAKOOT,2383850,180.398012083806,44,65,589.552529935,5963,0,13302,1891126,806174,81135,111,6,143.94407,4145.050309935,42962,63753,81759,166965,850,130420,252240,19265,3411.55371,799685,65,62.25,51.54,104.87,NA
2019-2020,Nov,31,UTTAR PRADESH,3181,AMETHI,2454203,174.509345072495,37,57,1397.224082711,10645,1,18375,1861916,468965,55631,7263,695,205.99699,4852.438490111,49893,60072,113586,189550,302,239104,361757,29020,3249.2174174,625742,72,64.74,41.94,108.62,NA
2019-2020,Nov,31,UTTAR PRADESH,3184,SAMBHAL,1957047,173.677949326577,36,165,489.745791946,2543,114,4040,1877276,626493,44869,442,22,148.608,3898.768251946,52106,60809,92921,134657,525,167690,227595,6583,3260.41446,429689,18,66.66,66.21,104.35,NA
2019-2020,March,31,UTTAR PRADESH,3110,MORADABAD,2180465,184.902863903835,40,128,922.441024897001,5964,62,2852,2128179,496639,33633,818,35,313.6827,5171.187644897,52660,64703,88734,140889,897,164785,241277,8816,3935.06392,619194,36,81.22,72.19,101.73,NA
2019-2020,March,31,UTTAR PRADESH,3118,ALIGARH,2482752,183.383692357257,37,105,766.281223047,2393,13,3979,2390045,765998,45310,3023,173,224.35982,5373.593813047,63083,70341,105282,147780,741,202270,271705,6372,4382.95277,581417,21,66.76,75.88,103.65,NA
2019-2020,March,31,UTTAR PRADESH,3121,FIROZABAD,2023529,183.671216783217,48,72,686.456147282,3010,2,1494,2145000,928129,39742,2488,119,201.72381,4827.927557282,44399,50913,72815,96094,1158,155605,198508,4504,3939.7476,733872,34,74.14,67.45,100.91,NA
2019-2020,March,31,UTTAR PRADESH,3135,ETAWAH,1726580,185.911414466521,44,58,468.018808571,6658,0,6855,1882830,730922,42576,3820,157,228.98408,4197.398773571,42597,47856,67134,98856,1380,151425,203531,13513,3500.395885,420836,58,56.92,59.51,103.78,NA
