fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,Oct,31,UTTAR PRADESH,3145,PRAYAGRAJ,4767134,186.905795969255,32,266,2651.809943685,7982,23,93864,4764380,2397837,221425,5055,331,420.10782,11976.820125685,148617,193880,295553,459497,1628,573872,835893,101846,8904.902362,2178190,76,70.52,35.98,102.85,NA
2021-2022,Oct,31,UTTAR PRADESH,3149,AYODHYA,2501966,194.767990052623,28,115,2451.053573715,5644,28,25347,2501966,961573,109401,3984,493,318.24168,7642.324143715,86759,98927,185884,291145,1521,301469,442627,30991,4873.02889,1003461,61,74.25,68.81,102.11,NA
2021-2022,Oct,31,UTTAR PRADESH,3156,MAU,2507757,196.986407250402,27,243,1216.513780165,4027,5,25832,2507116,788981,79876,19712,1900,232.86426,6388.055774165,92625,105560,203777,270142,455,337269,432159,29859,4938.677734,1230638,65,77.33,59.93,103.96,NA
2021-2022,Oct,31,UTTAR PRADESH,3169,AURAIYA,1150062,194.278890662375,26,44,334.755253746,1208,0,14072,1148397,529264,59765,5257,576,127.91871,2693.766915746,43704,49865,92546,130618,264,170323,229960,15280,2231.092952,293018,39,66.07,73.17,104.2,NA
2021-2022,Oct,31,UTTAR PRADESH,3170,KAUSHAMBI,1694405,186.93461986543,31,126,631.063709516,6110,39,25949,1693545,783242,79858,496,80,127.17832,3924.063937516,54156,65806,104477,159280,1069,243311,372839,32059,3165.821908,747394,75,69.21,48.29,99.1,NA
2021-2022,Oct,31,UTTAR PRADESH,3171,CHANDAULI,2633367,198.909733430711,31,233,702.13348084,3428,1,27914,2633049,843062,83980,14472,1087,244.83599,6184.36021784,84030,113452,141920,252609,1854,283599,509646,31342,5237.390747,888190,46,72.31,60.39,102.51,NA
2021-2022,Oct,31,UTTAR PRADESH,3177,CHITRAKOOT,2351162,189.66947918554,37,80,189.255787413,4351,0,23639,2351202,1092898,93720,593,32,129.96934,4778.737715413,63402,94094,113939,213330,1759,172846,317262,27990,4459.512588,1024167,69,71.57,58.15,100.66,NA
2021-2022,Oct,31,UTTAR PRADESH,3179,MAHOBA,1121577,191.115844603494,37,42,150.566502342,1903,1,14996,1119845,345904,34848,1519,171,79.03217,2369.799902342,30200,48064,59523,121812,909,120109,287329,16899,2140.20123,455330,64,88.87,61.7,101.97,NA
2021-2022,June,31,UTTAR PRADESH,3132,LUCKNOW,496966,166.356585553335,20,64,11.38225,2398,8,9267,496959,314586,95367,1115,399,49.29164,887.397914,24630,29404,90009,146402,1,210131,323655,11665,826.724024,190146,63,72.95,30.46,103.65,NA
2021-2022,June,31,UTTAR PRADESH,3136,KANPUR DEHAT,619940,162.153274510436,18,132,30.251882495,1993,5,22250,619940,246950,59171,3833,976,20.01913,1055.524022495,34222,38990,105791,153895,0,270028,401499,24243,1005.25301,184964,48,80.69,59.26,102.8,NA
2021-2022,June,31,UTTAR PRADESH,3143,FATEHPUR,890755,149.955809287269,23,61,24.1728686,2023,26,38962,890617,398319,105467,390,104,33.11618,1392.8209786,38628,42229,177261,243293,0,387173,509490,40985,1335.53193,449052,66,72.14,37.68,101.64,NA
2021-2022,June,31,UTTAR PRADESH,3148,BARABANKI,1426939,151.56172744762,23,96,22.4305678,3943,1,36301,1426845,578340,141227,510,206,49.53958,2234.5210778,60126,70961,240805,351366,22,523684,741805,40244,2162.55093,514635,53,61.87,33.42,100.26,NA
2021-2022,June,31,UTTAR PRADESH,3156,MAU,1173313,125.785135661508,20,167,59.743011757,1177,13,24405,1173251,385588,78739,8694,1852,58.42847,1593.946843757,57511,64494,200178,265656,12,328737,422217,25582,1475.775362,589075,66,82.26,46.79,104.21,NA
2021-2022,June,31,UTTAR PRADESH,3157,AZAMGARH,1595560,112.491079354131,18,77,30.191467682,2290,94,44394,1594750,615901,157955,3938,885,141.17654,1965.319495682,87037,93347,333989,404599,14,701377,822778,46684,1793.951488,700029,59,67.46,51.58,102.31,NA
2021-2022,June,31,UTTAR PRADESH,3159,BALLIA,724836,129.44897077299,20,54,11.53633072,1159,37,37728,724330,128263,44187,19652,5878,78.63143,1027.80549072,36030,39869,191766,266222,4,404506,525142,38887,937.63773,354567,56,82.2,41.6,103.14,NA
2021-2022,June,31,UTTAR PRADESH,3162,MIRZAPUR,1001971,141.218470394852,18,59,34.08932046,6442,3,35544,1001971,439709,148440,11945,3627,131.3024,1580.35984046,54053,69855,202285,341290,17,400417,641747,41986,1414.96812,438670,66,84.71,54.2,101.09,NA
2021-2022,June,31,UTTAR PRADESH,3167,AMROHA,546082,105.796063594845,13,71,21.7299167,798,17,8893,546082,147233,51797,182,79,46.53972,646.0028967,41667,48667,118154,186034,0,181236,284748,9691,577.73326,136160,27,80.18,66.88,100.52,NA
2021-2022,June,31,UTTAR PRADESH,3179,MAHOBA,395714,133.186361352088,23,22,7.0353,611,2,15033,393998,129905,34547,641,171,15.43412,547.22102,16897,25771,58521,120203,3,119947,291094,15644,524.7516,162411,63,94.19,54.87,102.9,NA
2021-2022,June,31,UTTAR PRADESH,3183,SHAMLI,57365,145.606099596606,18,2,1.1916002,475,0,4431,57512,8414,3951,110,29,0.99456,85.9271402,3085,3686,21914,26546,0,53802,64228,4906,83.74098,22761,21,84.69,33.25,100.64,NA
2021-2022,June,31,UTTAR PRADESH,3110,MORADABAD,760714,109.114976408984,17,105,43.942476925,2291,102,13176,752617,163881,40196,666,132,107.17551,972.335848925,43983,50137,125601,182343,4,221087,308191,15467,821.217862,206779,44,78.54,55.71,102.03,NA
2021-2022,June,31,UTTAR PRADESH,3112,SAHARANPUR,308160,132.01975434839,13,47,49.57153662,374,92,19520,308160,115236,72930,804,310,14.1612,470.56481162,22761,26190,104231,154095,0,168950,237903,19894,406.832075,126993,34,61.15,58,102.11,NA
2021-2022,June,31,UTTAR PRADESH,3119,MATHURA,635465,93.718188098479,16,54,2.0612,1602,149,18190,635465,193253,51081,1226,434,29.27687,626.884354,38816,48506,101379,157732,7,200779,310151,19792,595.546284,211623,12,68.81,70.28,113.3,NA
2021-2022,May,31,UTTAR PRADESH,3125,BAREILLY,253084,161.460027500751,20,44,0,2030,281,22279,253084,64110,71465,184,222,0,408.629496,12275,15029,210480,319842,0,339795,495147,24309,408.629496,99281,41,74.04,35.9,104.11,NA
2021-2022,May,31,UTTAR PRADESH,3135,ETAWAH,179448,173.328122910258,16,7,0,516,118,17463,179448,62610,52313,227,215,0,311.03385,10582,11355,103820,138603,1,201260,263104,17979,311.03385,44581,33,52.99,60.99,118.66,NA
2021-2022,May,31,UTTAR PRADESH,3141,HAMIRPUR,284211,146.394150824563,29,11,0,1079,4,18279,284211,93600,53850,180,113,0,416.06828,9684,14204,113710,205956,2,207638,384410,19358,416.06828,131738,58,76.87,33.56,112.97,NA
2021-2022,May,31,UTTAR PRADESH,3148,BARABANKI,661339,142.232066681083,25,39,0,2366,128,34774,661297,266938,140363,148,206,0,940.57639,26022,31706,237637,347602,5,518262,735650,37140,940.57639,281789,53,52.29,20.72,100.65,NA
2021-2022,May,31,UTTAR PRADESH,3149,AYODHYA,444650,167.495852918025,17,37,0.0045,1032,90,24760,444650,180506,107078,904,484,0,744.77481,25666,28218,179572,283213,3,288923,427550,25792,744.77031,207761,62,74.12,44.18,105.08,NA
2021-2022,May,31,UTTAR PRADESH,3152,MAHARAJGANJ,717902,123.265936019122,16,152,0,2075,266,28824,717902,160750,96220,2664,2497,0,884.92862,44633,50998,270155,427799,31,414044,662842,30899,884.92862,303912,48,47.91,39.46,106,NA
2021-2022,May,31,UTTAR PRADESH,3154,GORAKHPUR,268198,117.679324280995,16,29,0,583,549,43139,268218,86841,88520,539,849,0,315.63713,15992,16903,232336,313766,1,494644,633383,43722,315.63713,139043,63,65.63,24.43,114.85,NA
2021-2022,May,31,UTTAR PRADESH,3159,BALLIA,289460,172.814823008085,23,16,0,402,115,36726,289307,54185,43696,8628,5778,0,499.96538,12374,13605,189033,262924,1,397996,517548,37128,499.96538,165661,57,79.33,25.97,106.43,NA
2021-2022,May,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,328688,168.299366116195,19,16,0,575,52,33131,328688,132177,111272,794,672,0,553.1798205,17068,19780,172514,269320,3,345695,512509,33706,553.1798205,162608,56,62.44,21.2,101.53,NA
2021-2022,May,31,UTTAR PRADESH,3183,SHAMLI,30728,158.620704410797,26,1,0,415,66,3940,30380,4907,3861,32,29,0,48.18897,1161,1568,21642,26222,0,53283,63609,4355,48.18897,14339,23,87.2,26.02,101.85,NA
2021-2022,Jan,31,UTTAR PRADESH,3115,MEERUT,868147,191.913226485644,42,24,240.543657852,1039,3,4583,871053,386921,17143,4272,214,6.27939,1918.488964552,20276,22845,31662,39096,868,74821,90045,5622,1671.6659167,323372,24,66.59,76.01,105.5,NA
2021-2022,Jan,31,UTTAR PRADESH,3124,BUDAUN,3374762,196.424353462272,33,416,1924.475491643,4177,1,19046,3372309,642449,47171,2356,167,478.22351,9026.735151643,101852,112055,171383,222065,3393,340768,438908,23223,6624.03615,734866,18,67.82,70.18,101.96,NA
2021-2022,Jan,31,UTTAR PRADESH,3142,BANDA,4011172,198.285690283641,43,65,1935.481216605,11574,1,40240,4027033,1207626,91291,3755,240,262.50823,10183.019628605,92087,134020,166792,328249,5182,296186,559713,51814,7985.030182,1963935,77,65.36,40.65,100.96,NA
2021-2022,Jan,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,7967549,189.239624429691,39,143,14010.252760476,10875,0,37237,7899879,1479944,75625,6792,343,611.23289,29571.187000476,199572,221669,307925,384135,10655,521544,646268,48112,14949.70135,3944827,41,46.94,50.06,100.82,NA
2021-2022,Jan,31,UTTAR PRADESH,3153,BASTI,8357801,188.605114959918,42,175,5962.57545967599,14121,12,52702,8410975,1726567,98390,3702,227,514.93353,22341.038057676,198986,232590,312766,432585,8905,555013,752308,66823,15863.529068,3890981,52,78.59,67.95,107.67,NA
2021-2022,Jan,31,UTTAR PRADESH,3155,DEORIA,4081664,190.652276885531,39,93,1506.069037625,5714,0,28837,4056550,947292,48448,109628,5593,524.80327,9764.777245625,101680,109529,163744,194585,4217,318435,376485,34551,7733.904938,1446468,39,69.98,65.18,100.19,NA
2021-2022,Jan,31,UTTAR PRADESH,3157,AZAMGARH,7574008,191.885808515797,36,220,4012.818387673,15024,2,47745,7588720,2738963,159582,19016,900,749.32126,19323.816375673,207250,225725,341390,412744,4894,709787,828745,62769,14561.676728,3274782,59,59.7,55.08,103.17,NA
2021-2022,Jan,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,7884,183.136325652064,17,0,0,14,21,192,7898,2638,591,230,18,0,14.464107,444,459,1367,1695,0,16983,19567,206,14.464107,1060,13,3.88,88.93,130.19,NA
2021-2022,Jan,31,UTTAR PRADESH,3166,HATHRAS,1202505,197.579627672681,29,31,438.700244882,2557,9,6920,1209366,346953,27072,1370,100,161.33601,2989.497094882,40959,47723,66789,97249,1386,106836,148895,9477,2389.46084,207066,18,73.22,73.89,103.66,NA
2021-2022,Jan,31,UTTAR PRADESH,3167,AMROHA,2868819,202.92812308026,32,144,1210.729708756,6246,3,11180,2867576,723349,52878,990,86,273.02194,7302.869803456,87695,108393,122915,192001,4075,188932,291784,17426,5819.1181547,624972,22,73.62,72.14,100.49,NA
2021-2022,Jan,31,UTTAR PRADESH,3171,CHANDAULI,3424638,201.139281413175,37,258,1763.283733967,4700,1,27628,3430177,1070130,83984,19458,1087,339.07212,9001.789222967,91983,125624,141932,252625,3756,283078,507520,32328,6899.433369,1150242,45,67.69,55.4,104.09,NA
2021-2022,Jan,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,5374634,184.169326520153,39,79,6073.34460335103,7294,28,24452,5420474,1561097,92958,11039,607,353.0252,16409.220263351,137057,156958,208554,285093,4936,391897,546568,31746,9982.85046,2874907,61,67.37,51.47,102.82,NA
2021-2022,Jan,31,UTTAR PRADESH,3179,MAHOBA,1488017,195.923994987943,43,46,599.695995984,4224,1,13023,1490007,456095,34909,2401,171,131.51198,3650.489215984,34321,55490,59682,122061,2030,111543,251463,17247,2919.28124,599629,64,80.53,54.35,102.56,NA
2021-2022,Jan,31,UTTAR PRADESH,3184,SAMBHAL,2543778,191.835538896818,32,231,682.273779636,3186,114,19372,2630318,777046,49436,1965,99,292.37388,6020.532369636,80077,94220,112427,154684,2678,230074,301465,22558,5045.88471,704696,32,73.41,67.93,102.21,NA
2021-2022,July,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,438143,169.364362720703,24,15,71.758429379,1328,0,4657,436049,147266,17820,418,120,14.10456,824.374599379,17812,19222,46827,55228,171,124431,148864,5985,738.51161,159320,28,59.27,66.57,102.76,NA
2021-2022,July,31,UTTAR PRADESH,3119,MATHURA,1169359,142.567684004656,21,68,6.74573,2421,36,18452,1169359,342908,51313,2312,436,41.00683,1714.880604,54833,69348,102670,159488,55,203392,313609,20873,1667.128044,391299,13,69.28,74.19,109.64,NA
2021-2022,July,31,UTTAR PRADESH,3121,FIROZABAD,1239540,161.312936859638,23,67,145.18468054,716,10,17992,1245194,435873,40786,2034,126,27.13589,2180.97958154,53454,59466,96002,116393,25,226321,277654,18708,2008.659011,428169,32,71.72,63.96,99.39,NA
2021-2022,July,31,UTTAR PRADESH,3122,ETAH,780383,156.88199337576,21,35,94.05737181,1610,8,14531,779863,150501,32555,264,47,82.22628,1399.74827181,35875,40112,100886,140473,7,231362,321062,16141,1223.46462,243483,39,80.28,65.41,107,NA
2021-2022,July,31,UTTAR PRADESH,3129,SITAPUR,4486760,164.440363071588,25,423,223.931907591,12602,2,84779,4491566,1727784,319852,8389,1156,222.91853,7832.797875591,174038,221690,448713,778179,260,839796,1392675,97381,7385.947438,1536985,80,77.43,35.78,106.17,NA
2021-2022,July,31,UTTAR PRADESH,3135,ETAWAH,909612,155.37210532102,20,51,28.882094858,1679,3,17683,909600,330716,52436,1636,215,56.54041,1498.687174858,43557,47584,104407,139278,45,202097,263921,19362,1413.26467,198841,33,54.11,73.83,110.69,NA
2021-2022,July,31,UTTAR PRADESH,3146,BAHRAICH,4194635,175.043502511529,28,119,101.135548814,5455,3,49348,4194059,695152,81094,34044,3372,174.81659,7617.379909814,148616,175040,318607,458611,777,665755,891813,54803,7341.427771,1693275,81,74.66,53.06,99.99,NA
2021-2022,July,31,UTTAR PRADESH,3153,BASTI,3215413,176.902969050557,25,122,152.38607177,3705,12,54279,3213822,704194,97726,1420,217,117.7968,5955.52940977,125466,144155,307940,427010,82,544623,742391,57984,5685.346538,1448994,56,84.22,68.23,104.92,NA
2021-2022,July,31,UTTAR PRADESH,3156,MAU,1738858,169.091168999404,22,220,62.710941757,2117,7,25637,1738444,555291,79621,13581,1886,101.41897,3103.685193757,78443,88362,202909,269046,26,335025,429789,27754,2939.555282,855306,66,82.39,63.33,104.7,NA
2021-2022,July,31,UTTAR PRADESH,3158,JAUNPUR,3323679,149.496260188805,25,152,29.482774,4850,14,60219,3323010,1270566,139480,14635,1730,266.39452,5263.6529697,132691,138778,312447,366361,10,668533,776175,65069,4967.7756757,1643425,54,78.71,49.98,100.38,NA
2021-2022,July,31,UTTAR PRADESH,3163,SONBHADRA,1835086,172.95131712419,23,160,116.416375354,4165,1,31882,1834808,619285,118286,479817,107381,180.18048,3469.921458054,79105,107196,215199,381377,92,380716,742123,36047,3173.3246027,906524,74,83.27,57.28,100.76,NA
2021-2022,July,31,UTTAR PRADESH,3175,BALRAMPUR,1384341,162.261804634972,22,75,61.527414978,2453,1,27606,1383482,258198,37712,24116,3548,214.87628,2521.266554978,61543,67191,152532,206189,12,263330,342084,30059,2244.86286,470150,48,75.85,70.25,102.38,NA
2021-2022,July,31,UTTAR PRADESH,3176,SHRAVASTI,868089,170.613552726615,23,98,1.2034,1505,1,13332,868091,276307,51223,8937,1242,14.65658,1496.940876,37457,45557,95316,160699,16,168947,269101,14837,1481.080896,311490,65,84.73,66.63,102.73,NA
2021-2022,July,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,1538102,160.642066020203,20,114,32.211763398,1219,1,37318,1537802,579701,112144,3317,681,63.14828,2565.716947498,75831,87907,178168,275900,38,357502,525797,38537,2470.3569041,610494,56,79.44,61.5,100.48,NA
2021-2022,July,31,UTTAR PRADESH,3180,KASHGANJ,914415,164.938263557277,18,113,23.77858,1903,1,7214,914306,182271,30099,848,91,31.2537,1563.07272,48352,56347,91893,151955,51,162169,248297,9117,1508.04044,222509,19,69.13,84.21,101.61,NA
2021-2022,July,31,UTTAR PRADESH,3181,AMETHI,1780962,165.036962190206,26,83,49.951261725,7048,0,39184,1781020,502315,73225,4618,680,71.39364,3060.686205725,68035,83019,166048,251433,111,312973,448753,46232,2939.341304,643318,66,73.31,57.04,101.37,NA
2021-2022,July,31,UTTAR PRADESH,3184,SAMBHAL,870907,165.429377558865,17,137,48.624974745,900,115,18066,894928,271036,48571,613,93,87.19659,1616.295384745,51842,59334,108710,150510,21,220965,291979,18966,1480.47382,243677,34,83.39,72.22,103.48,NA
2021-2022,Sep,31,UTTAR PRADESH,3112,SAHARANPUR,962393,186.561979045982,18,112,355.974213146,1644,3,20281,962393,383547,73718,2401,315,63.76543,2215.199070146,52229,60793,106266,156566,104,172949,242527,21925,1795.459427,358312,34,59.34,66.83,101,NA
2021-2022,Sep,31,UTTAR PRADESH,3120,AGRA,2093070,189.329867611837,28,143,902.178333080999,1627,5,16543,2084703,685397,55381,16482,1289,152.3985,5001.542263081,74432,91996,119135,175516,560,222084,309760,18170,3946.96543,657278,38,88.26,82.17,103.58,NA
2021-2022,Sep,31,UTTAR PRADESH,3136,KANPUR DEHAT,1603137,191.598245394066,26,204,306.716745535,3080,1,24014,1603095,621730,59702,9000,987,116.98782,3495.206457535,60682,71914,107216,155545,313,272715,404260,27094,3071.501892,434596,51,76.6,69.04,103.79,NA
2021-2022,Sep,31,UTTAR PRADESH,3140,LALITPUR,2561994,184.809716572326,32,125,1685.140068342,682,0,29686,2561994,631925,62637,315361,19977,117.30998,6537.263898342,78587,114279,143078,259037,1817,211680,382324,30368,4734.81385,1057703,64,86.54,64.44,102.12,NA
2021-2022,Sep,31,UTTAR PRADESH,3143,FATEHPUR,2711526,183.630117999777,30,134,979.63359556,3018,2,50415,2712378,1120128,106331,2064,129,177.86014,6138.23665756,88062,98902,179613,245857,461,393490,516041,53433,4980.742922,1185664,70,72.89,61.45,101.55,NA
2021-2022,Sep,31,UTTAR PRADESH,3161,VARANASI,1139223,186.251362712401,21,133,453.257806031,1766,3,24646,1136410,456733,65492,7178,905,134.14275,2703.979667031,51834,65771,103469,178790,230,206255,319937,26412,2116.579111,536294,60,52.92,39.49,101.49,NA
2021-2022,Sep,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,6281,190.821636682057,17,0,0,9,23,192,6281,2315,590,230,18,0,11.985507,366,380,1350,1678,0,16933,19516,201,11.985507,780,13,3.29,96.37,114.45,NA
2021-2022,Sep,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,2259040,188.315428931672,24,134,806.518631084,1559,1,38924,2254823,831149,112294,5490,689,186.72274,5239.420975184,91843,108532,179079,276973,489,360416,528869,40483,4246.1796041,895055,55,80.3,60.41,100.55,NA
2021-2022,Sep,31,UTTAR PRADESH,3181,AMETHI,2772699,185.554222803917,32,95,2800.024608988,8694,0,42712,2772743,774531,73649,6914,687,183.86096,8128.827292988,85184,105916,167482,253267,1240,313212,447882,51406,5144.941724,991662,66,62.71,47.64,101.57,NA
2021-2022,Oct,31,UTTAR PRADESH,3116,GHAZIABAD,62,204,12,0,0,1,160,20,216,28,20,0,0,0,0.44064,18,21,112,122,0,17909,26201,21,0.44064,165,38,41.2,71.3,108,NA
2021-2022,Oct,31,UTTAR PRADESH,3148,BARABANKI,4235060,190.699051162422,35,167,4055.461499672,13368,0,37690,4234866,1669783,142061,2750,206,306.56246,12437.873239672,120057,147212,242682,353636,2649,527442,745822,51058,8075.84928,1412992,57,52.07,41.09,100.06,NA
2021-2022,Oct,31,UTTAR PRADESH,3153,BASTI,4990126,191.063702020374,31,145,5595.08564682299,7627,12,54106,4985710,1053406,98283,2209,227,380.79357,15501.761314823,157313,181778,311748,431425,1778,553198,751430,61733,9525.882098,2273186,54,76.89,65.28,107.4,NA
2021-2022,Oct,31,UTTAR PRADESH,3159,BALLIA,2061262,186.402307639246,27,136,424.69843751,5667,6,41502,2058554,352829,44795,55596,6022,318.04064,4579.93123751,74893,84203,195816,270864,588,414957,536549,47169,3837.19216,928350,58,73.08,50.33,103.64,NA
2021-2022,Oct,31,UTTAR PRADESH,3160,GHAZIPUR,4007051,186.821498297401,28,168,438.903616521,5597,1,50017,4003878,1088958,110317,35056,2944,326.85087,8245.859356121,142263,165644,276541,406990,729,535902,755936,55614,7480.1048696,1628104,66,71.24,55.09,106.59,NA
2021-2022,Oct,31,UTTAR PRADESH,3161,VARANASI,1322309,192.423379089396,23,139,457.274906031,1911,2,25422,1315017,524283,65516,8562,905,199.27894,3186.953993031,54988,70371,103559,178903,342,206435,320110,27333,2530.400147,621393,60,52.11,36.38,101.74,NA
2021-2022,Oct,31,UTTAR PRADESH,3162,MIRZAPUR,3455605,186.332171006558,31,164,2855.290440834,9101,1,42037,3455540,1468519,149324,41366,3688,276.04511,9570.118252834,110025,149230,205274,345362,1967,406945,649673,51138,6438.782702,1511338,67,62.89,46.89,102,NA
2021-2022,Oct,31,UTTAR PRADESH,3166,HATHRAS,907568,189.521255707561,23,29,263.816302309,1376,9,7603,907568,261018,26958,1008,100,125.75882,2109.609392309,37994,43805,66586,96967,387,106280,148244,8979,1720.03427,155573,19,74.48,76.38,104.47,NA
2021-2022,Oct,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1224582,186.945763968204,28,49,443.715990768001,2904,1,26534,1222276,554821,49670,4153,430,113.93347,2842.642666768,42244,52286,77014,120893,235,193937,314594,29438,2284.993206,628980,69,75.42,40.24,106.95,NA
2021-2022,Oct,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,3044043,187.032541646586,28,54,5190.51563963603,4069,28,20923,3044007,910532,92941,6841,606,186.21695,11070.016249636,106068,118727,208348,284853,756,393779,551626,24992,5693.28366,1637905,58,70.42,47.94,105.24,NA
